term,estimate,std_error,t_value,pr(>|t|),25pct,975pct,model,outcome,sample,n
p_black,-0.3338497474293992,0.9916897467741863,-0.3366473723413607,0.7364193595925643,-2.278746260900996,1.6110467660421972,bisg_cond_violrate,violations per inspection (pp),individual <16u,54817
p_hispanic,-0.17171464887665183,0.8289544867011001,-0.20714605160049973,0.8359176617352482,-1.7974556593650068,1.454026361611703,bisg_cond_violrate,violations per inspection (pp),individual <16u,54817
p_asian,-3.081458310719753,0.6284151024404726,-4.903539553318816,1.020060431677905e-06,-4.31390257640366,-1.8490140450358463,bisg_cond_violrate,violations per inspection (pp),individual <16u,54817
owner_occ_star,-2.034311306917171,0.524518172153365,-3.8784381836867117,0.00010865351078503949,-3.0629934805424517,-1.00562913329189,bisg_cond_violrate,violations per inspection (pp),individual <16u,54817
era_pre1940,5.3098687803320646,0.7251528123296013,7.322413552081196,3.559375016948252e-13,3.8877030465210556,6.7320345141430735,bisg_cond_violrate,violations per inspection (pp),individual <16u,54817
era_4079,4.1572726240443005,0.7676984232032809,5.415241842881167,6.885612724438772e-08,2.65166667062741,5.662878577461191,bisg_cond_violrate,violations per inspection (pp),individual <16u,54817
era_8099,2.7774284314196214,1.4312302207288041,1.9405881675732872,0.0524537797308855,-0.029492458228818297,5.584349321068061,bisg_cond_violrate,violations per inspection (pp),individual <16u,54817
era_unknown,-1.8082758603925675,4.822538619874462,-0.3749634793882977,0.7077288475305639,-11.266212254698859,7.649660533913723,bisg_cond_violrate,violations per inspection (pp),individual <16u,54817
com_class,5.470393426816304,1.81442434056331,3.0149471127123184,0.0026037662351448,1.9119543228541582,9.028832530778448,bisg_cond_violrate,violations per inspection (pp),individual <16u,54817
log_bldgarea,5.101715615988816,3.143524187443984,1.6229286977864954,0.10476804751053859,-1.063346846400032,11.266778078377664,bisg_cond_violrate,violations per inspection (pp),individual <16u,54817
mzone,3.16836381079536,2.1913958483417617,1.4458199385532622,0.14839015557472623,-1.1293897547121752,7.466117376302895,bisg_cond_violrate,violations per inspection (pp),individual <16u,54817
multi_bldg,-1.4299598056956957,0.42940813368838077,-3.3300715415265283,0.000884598645761514,-2.2721126914984433,-0.5878069198929481,bisg_cond_violrate,violations per inspection (pp),individual <16u,54817
log2_area_per_unit,-4.48623089053217,2.1563512114304575,-2.0804731932124088,0.0376138455195556,-8.715255105588739,-0.2572066754756017,bisg_cond_violrate,violations per inspection (pp),individual <16u,54817
value_rank,-1.1810754683308105,1.268531256545496,-0.9310574431939124,0.3519403562815331,-3.668912038296746,1.306761101635125,bisg_cond_violrate,violations per inspection (pp),individual <16u,54817
any_prior_viol,4.520583158211169,0.44135302531347154,10.242556182775498,0.0,3.65500401621186,5.3861623002104775,bisg_cond_violrate,violations per inspection (pp),individual <16u,54817
geo_nyc_other,-0.2275160448708551,0.4090571504661506,-0.5561962298216372,0.578141225385997,-1.0297566935617601,0.57472460382005,bisg_cond_violrate,violations per inspection (pp),individual <16u,54817
geo_outside_nyc,-0.9568403746851124,0.845604422485576,-1.1315460861386801,0.2579659662325171,-2.6152351482703313,0.7015543989001065,bisg_cond_violrate,violations per inspection (pp),individual <16u,54817
geo_unknown,0.4132504682472651,0.48199215028876846,0.8573800797371508,0.3913413698897006,-0.5320299036297277,1.3585308401242577,bisg_cond_violrate,violations per inspection (pp),individual <16u,54817
multi_prop_owner,0.9304825848489676,0.5101850173669722,1.8238140148668431,0.06833485409838991,-0.07008948391561243,1.9310546536135478,bisg_cond_violrate,violations per inspection (pp),individual <16u,54817
sh_conv,3.638121509277216,0.7353387929142642,4.9475446479013625,8.167681964099671e-07,2.195979085992668,5.080263932561763,bisg_cond_violrate,violations per inspection (pp),individual <16u,54817
sh_constr,-4.721373054539662,0.6043759957204932,-7.811979774132466,9.103828801926284e-15,-5.906671955457278,-3.536074153622047,bisg_cond_violrate,violations per inspection (pp),individual <16u,54817
sh_elev,11.427875940491106,5.248099856595937,2.177526391028608,0.02956213447629752,1.1353311736967981,21.720420707285413,bisg_cond_violrate,violations per inspection (pp),individual <16u,54817
sh_boiler,4.590264818191307,1.03814895372167,4.421585940760836,1.0343137907042887e-05,2.5542527618750475,6.626276874507567,bisg_cond_violrate,violations per inspection (pp),individual <16u,54817
p_black,-0.3096669543157273,0.20770935699579438,-1.4908666551887566,0.13615217704026716,-0.7170131659098332,0.09767925727837856,bisg_lpm_anyecb,any ECB violation (pp),individual <16u,460147
p_hispanic,0.03900414962192923,0.17316314506777816,0.22524509823763325,0.8218113240714684,-0.30059225639124926,0.3786005556351077,bisg_lpm_anyecb,any ECB violation (pp),individual <16u,460147
p_asian,0.8492339307342527,0.1378209225705399,6.161865084741363,8.649263527615858e-10,0.5789484149563056,1.1195194465121998,bisg_lpm_anyecb,any ECB violation (pp),individual <16u,460147
owner_occ_star,-0.894124684120027,0.11967262965621962,-7.471421716799866,1.1723955140041653e-13,-1.128818936834663,-0.6594304314053909,bisg_lpm_anyecb,any ECB violation (pp),individual <16u,460147
era_pre1940,1.1315042523506311,0.20074379458643857,5.6365590512109955,1.9775317161574435e-08,0.7378184530755083,1.525190051625754,bisg_lpm_anyecb,any ECB violation (pp),individual <16u,460147
era_4079,0.12432120461794789,0.19215766892317024,0.6469749831720473,0.5177214254107603,-0.2525260380712331,0.5011684473071288,bisg_lpm_anyecb,any ECB violation (pp),individual <16u,460147
era_8099,-0.9456155512577646,0.19703527429920836,-4.799219604819582,1.7092512669680815e-06,-1.3320284394254034,-0.5592026630901259,bisg_lpm_anyecb,any ECB violation (pp),individual <16u,460147
era_unknown,12.206544518903446,3.3920421667420366,3.5985827766485277,0.00032763488278453323,5.554289915766775,18.858799122040118,bisg_lpm_anyecb,any ECB violation (pp),individual <16u,460147
com_class,2.978603843829074,0.9037851816109118,3.2956989165500516,0.0009987145068599546,1.20615856187892,4.751049125779228,bisg_lpm_anyecb,any ECB violation (pp),individual <16u,460147
log_bldgarea,7.633158203924021,1.641825293610546,4.64919028451432,3.5471907944284453e-06,4.413316194277927,10.853000213570114,bisg_lpm_anyecb,any ECB violation (pp),individual <16u,460147
mzone,0.46171356572690925,0.7205894859830163,0.6407442444112923,0.5217613277410134,-0.9514601182861276,1.8748872497399462,bisg_lpm_anyecb,any ECB violation (pp),individual <16u,460147
multi_bldg,-0.12445515081760077,0.0894462694480495,-1.3913956566951569,0.16425823734030787,-0.2998714128862678,0.05096111125106624,bisg_lpm_anyecb,any ECB violation (pp),individual <16u,460147
log2_area_per_unit,-3.0021291127341785,1.135864749383991,-2.643033965410328,0.008279987525336319,-5.22971389387731,-0.7745443315910463,bisg_lpm_anyecb,any ECB violation (pp),individual <16u,460147
value_rank,-1.0770004677373248,0.31175467951079916,-3.4546409036340306,0.0005623665353973184,-1.688393663894732,-0.46560727157991744,bisg_lpm_anyecb,any ECB violation (pp),individual <16u,460147
any_prior_viol,6.0928003952154635,0.168108907811684,36.24317399075981,0.0,5.76311603374638,6.422484756684547,bisg_lpm_anyecb,any ECB violation (pp),individual <16u,460147
geo_nyc_other,0.31776424144964605,0.08880551990421838,3.5782037174307657,0.0003540906531631638,0.1436045761132367,0.49192390678605535,bisg_lpm_anyecb,any ECB violation (pp),individual <16u,460147
geo_outside_nyc,0.5185380271395545,0.19761073443751742,2.624037750861713,0.008754660819074278,0.1309965836162303,0.9060794706628787,bisg_lpm_anyecb,any ECB violation (pp),individual <16u,460147
geo_unknown,-1.8617918501938047,0.07916791978430698,-23.516998492145014,0.0,-2.017050874969354,-1.706532825418255,bisg_lpm_anyecb,any ECB violation (pp),individual <16u,460147
multi_prop_owner,1.2073468017710764,0.13090570739807664,9.223026449867499,0.0,0.950622960554175,1.464070642987978,bisg_lpm_anyecb,any ECB violation (pp),individual <16u,460147
sn_black,0.035550814779517353,0.04008809709230626,0.8868172190278468,0.37517731553608513,-0.0430204117301478,0.1141220412891825,bisg_sn_ppml_ncomp,complaint count (log),individual <16u,459970
sn_hispanic,-0.00870070177580116,0.029627112391266086,-0.2936736345039849,0.7690073029923825,-0.06676877502860307,0.049367371477000745,bisg_sn_ppml_ncomp,complaint count (log),individual <16u,459970
sn_asian,0.3160606207626225,0.03267249345203477,9.673599635932867,0.0,0.2520237103115136,0.38009753121373135,bisg_sn_ppml_ncomp,complaint count (log),individual <16u,459970
owner_occ_star,-0.09304216861239785,0.01808933135575786,-5.143483016733086,2.6969104482965633e-07,-0.12849660657409437,-0.05758773065070132,bisg_sn_ppml_ncomp,complaint count (log),individual <16u,459970
era_pre1940,0.2159406606684621,0.03458598085608053,6.24358931923996,4.276419218740557e-10,0.14815338382055246,0.2837279375163717,bisg_sn_ppml_ncomp,complaint count (log),individual <16u,459970
era_4079,-0.028462199349337847,0.03556239619870847,-0.8003453757812731,0.42351071992005185,-0.09816321510275058,0.041238816404074896,bisg_sn_ppml_ncomp,complaint count (log),individual <16u,459970
era_8099,-0.2568747050544889,0.07782594063752106,-3.3006309072562074,0.00096467698352809,-0.40941074576698244,-0.10433866434199537,bisg_sn_ppml_ncomp,complaint count (log),individual <16u,459970
era_unknown,1.1179127721015936,0.14393159986576362,7.766972458752656,7.993605777301127e-15,0.8358120201274668,1.4000135240757203,bisg_sn_ppml_ncomp,complaint count (log),individual <16u,459970
com_class,-0.09259877683613676,0.0646545172545745,-1.4322089278237575,0.15208403744657906,-0.2193193020929263,0.03412174842065277,bisg_sn_ppml_ncomp,complaint count (log),individual <16u,459970
log_bldgarea,0.8300464329139391,0.10978247012059218,7.560828536670401,3.9968028886505635e-14,0.6148767453437338,1.0452161204841444,bisg_sn_ppml_ncomp,complaint count (log),individual <16u,459970
mzone,-0.09315255839833562,0.07635535300170669,-1.219987266593522,0.22246970199331706,-0.24280630030852307,0.056501183511851835,bisg_sn_ppml_ncomp,complaint count (log),individual <16u,459970
multi_bldg,0.03945328873320543,0.016423696853208478,2.402217301368295,0.016296024859300262,0.007263434407912987,0.07164314305849787,bisg_sn_ppml_ncomp,complaint count (log),individual <16u,459970
log2_area_per_unit,-0.20160036726273287,0.07659548638644345,-2.6320136704349446,0.008488044746254086,-0.35172476195849006,-0.05147597256697567,bisg_sn_ppml_ncomp,complaint count (log),individual <16u,459970
value_rank,-0.153708691993764,0.05738985911158893,-2.6783249579841724,0.007399139477678229,-0.2661907489303062,-0.04122663505722181,bisg_sn_ppml_ncomp,complaint count (log),individual <16u,459970
any_prior_viol,0.5852571734873645,0.019081035577458435,30.67219130280139,0.0,0.5478590309678185,0.6226553160069105,bisg_sn_ppml_ncomp,complaint count (log),individual <16u,459970
geo_nyc_other,0.07338007860594617,0.01467200022775835,5.0013684205863385,5.692481181984732e-07,0.04462348657837632,0.10213667063351602,bisg_sn_ppml_ncomp,complaint count (log),individual <16u,459970
geo_outside_nyc,0.10535018692275559,0.027824171189098152,3.786283020140168,0.00015291750087786937,0.05081581349244619,0.159884560353065,bisg_sn_ppml_ncomp,complaint count (log),individual <16u,459970
geo_unknown,-0.4795720070850427,0.018228226857412204,-26.309306485838075,0.0,-0.5152986752275964,-0.44384533894248906,bisg_sn_ppml_ncomp,complaint count (log),individual <16u,459970
multi_prop_owner,0.1913558133751799,0.019710840369797884,9.708150935481504,0.0,0.15272327614535788,0.22998835060500192,bisg_sn_ppml_ncomp,complaint count (log),individual <16u,459970
sn_black,1.8240979615223725,1.1446825694347362,1.593540436649737,0.11120283264484909,-0.4208472399048908,4.069043162949636,bisg_sn_cond_violrate,violations per inspection (pp),individual <16u,54817
sn_hispanic,0.47530541199314674,0.748111653056441,0.6353402063064609,0.5252819131585587,-0.9918870748202284,1.942497898806522,bisg_sn_cond_violrate,violations per inspection (pp),individual <16u,54817
sn_asian,-3.068123072005939,0.6106653848040521,-5.0242295508372825,5.521032724331576e-07,-4.26575668843339,-1.870489455578488,bisg_sn_cond_violrate,violations per inspection (pp),individual <16u,54817
owner_occ_star,-2.0190972814355868,0.5244191226593392,-3.8501595273580156,0.00012188887273101301,-3.0475851997343213,-0.990609363136852,bisg_sn_cond_violrate,violations per inspection (pp),individual <16u,54817
era_pre1940,5.245909955489653,0.7243750495325734,7.241980461467782,6.359357485052897e-13,3.825269565827021,6.6665503451522845,bisg_sn_cond_violrate,violations per inspection (pp),individual <16u,54817
era_4079,4.092345146124811,0.7659091754221353,5.343120669457043,1.0217129164935557e-07,2.5902482556810997,5.5944420365685215,bisg_sn_cond_violrate,violations per inspection (pp),individual <16u,54817
era_8099,2.7206569894890116,1.43273361316071,1.898927312445091,0.057723112019453904,-0.08921234518339283,5.530526324161416,bisg_sn_cond_violrate,violations per inspection (pp),individual <16u,54817
era_unknown,-1.6880657592935209,4.815834948511813,-0.3505240061882034,0.7259837493314152,-11.132854949947575,7.756723431360534,bisg_sn_cond_violrate,violations per inspection (pp),individual <16u,54817
com_class,5.484929616970371,1.8172589773462844,3.0182432362942184,0.002575743757880389,1.9209312388359367,9.048927995104805,bisg_sn_cond_violrate,violations per inspection (pp),individual <16u,54817
log_bldgarea,5.021130388134367,3.1505258307208406,1.5937436027894847,0.11115729984185707,-1.1576636587969507,11.199924435065684,bisg_sn_cond_violrate,violations per inspection (pp),individual <16u,54817
mzone,3.148930343488929,2.1921909121702696,1.4364307077486635,0.151041974655034,-1.1503824968554008,7.448243183833259,bisg_sn_cond_violrate,violations per inspection (pp),individual <16u,54817
multi_bldg,-1.4383455613138478,0.429568280100398,-3.3483514215194847,0.0008285747578413716,-2.280812525384915,-0.5958785972427805,bisg_sn_cond_violrate,violations per inspection (pp),individual <16u,54817
log2_area_per_unit,-4.413695229054529,2.160348131042206,-2.043048139155818,0.04118331837033207,-8.650558181017274,-0.1768322770917834,bisg_sn_cond_violrate,violations per inspection (pp),individual <16u,54817
value_rank,-1.1280451922953907,1.270643944912536,-0.8877744208453604,0.37477278201782527,-3.620025155144507,1.363934770553726,bisg_sn_cond_violrate,violations per inspection (pp),individual <16u,54817
any_prior_viol,4.511070896055443,0.4416761509924388,10.213526100331983,0.0,3.6448580417398775,5.377283750371009,bisg_sn_cond_violrate,violations per inspection (pp),individual <16u,54817
geo_nyc_other,-0.23422046753053838,0.4072597386773494,-0.5751132392590838,0.5652817863597126,-1.0329360420410523,0.5644951069799756,bisg_sn_cond_violrate,violations per inspection (pp),individual <16u,54817
geo_outside_nyc,-0.8199583206063442,0.838513324513637,-0.9778715455499108,0.3282604771150264,-2.464446071589816,0.8245294303771274,bisg_sn_cond_violrate,violations per inspection (pp),individual <16u,54817
geo_unknown,0.20544017905608197,0.4858447074573986,0.42285153239854123,0.6724507189565974,-0.7473958068923396,1.1582761650045035,bisg_sn_cond_violrate,violations per inspection (pp),individual <16u,54817
multi_prop_owner,1.0494146535415556,0.5126446041767805,2.0470607609861338,0.040787348475899154,0.04401885656304838,2.054810450520063,bisg_sn_cond_violrate,violations per inspection (pp),individual <16u,54817
sh_conv,3.6251448678089337,0.7345467812721971,4.935213059582631,8.694157151989401e-07,2.184555733429808,5.0657340021880595,bisg_sn_cond_violrate,violations per inspection (pp),individual <16u,54817
sh_constr,-4.722856696114886,0.6041282631568501,-7.817639041477337,8.881784197001252e-15,-5.9076697452821225,-3.538043646947649,bisg_sn_cond_violrate,violations per inspection (pp),individual <16u,54817
sh_elev,11.49367109438961,5.237526821576331,2.1944844362496982,0.028319449675596076,1.221862106112054,21.765480082667167,bisg_sn_cond_violrate,violations per inspection (pp),individual <16u,54817
sh_boiler,4.582054896375504,1.0387252066505437,4.411229136482326,1.0845303977990994e-05,2.5449126959633817,6.619197096787627,bisg_sn_cond_violrate,violations per inspection (pp),individual <16u,54817
