term,estimate,std_error,t_value,pr(>|t|),25pct,975pct,model,outcome,n,pct_change
log_bldgarea,0.9399344495358715,0.13216634014665832,7.111753631770946,1.1457501614131615e-12,0.6808931828799509,1.198975716191792,ppml_pooled_n_viol_disp,disposition violations,458445,155.98136158589645
mzone,0.02861569938418958,0.11978426460929652,0.23889364331388735,0.8111880547756585,-0.20615714516464745,0.26338854393302663,ppml_pooled_n_viol_disp,disposition violations,458445,2.902906197610311
multi_bldg,-0.01370147956309904,0.02250370407387626,-0.6088544142830511,0.5426209422272623,-0.05780792906664381,0.030404969940445725,ppml_pooled_n_viol_disp,disposition violations,458445,-1.3608041525254633
log2_area_per_unit,-0.2619808856842861,0.09136824639742379,-2.867307801276494,0.004139801693480383,-0.44105935795381834,-0.0829024134147539,ppml_pooled_n_viol_disp,disposition violations,458445,-23.047426747519772
value_rank,-0.23390750032507499,0.0786937162730981,-2.972378372795664,0.0029550226497607746,-0.38814435002996084,-0.0796706506201891,ppml_pooled_n_viol_disp,disposition violations,458445,-20.856498000807232
any_prior_viol,0.7486454336303995,0.02298776852385351,32.567120764834534,0.0,0.7035902352387031,0.7937006320220958,ppml_pooled_n_viol_disp,disposition violations,458445,111.41343408978757
geo_nyc_other,0.06638792386423802,0.020093185732276152,3.3040019013808024,0.0009531518578629328,0.027006003494302676,0.10576984423417335,ppml_pooled_n_viol_disp,disposition violations,458445,6.864118818840126
geo_outside_nyc,0.07723907795670083,0.04019337138556081,1.9216869671313124,0.05464515814013793,-0.0015384823762411431,0.1560166382896428,ppml_pooled_n_viol_disp,disposition violations,458445,8.030032151450307
geo_unknown,-0.4305923271005882,0.023607456758786113,-18.239674502012267,0.0,-0.4768620921143957,-0.38432256208678073,ppml_pooled_n_viol_disp,disposition violations,458445,-34.98761053491838
multi_prop_owner,0.2104690385411951,0.02611267223097388,8.060034479793476,6.661338147750939e-16,0.15928914142838713,0.2616489356540031,ppml_pooled_n_viol_disp,disposition violations,458445,23.425683823833943
sg_chinese,-3.891060928686078,0.6129644116458434,-6.347939382383332,2.702786883190811e-10,-5.093189933912977,-2.6889319234591786,lpm_pooled_viol100,violation | substantive,104390,-97.95763335139081
sg_south_asian,-0.39349415568859164,0.8323360726706712,-0.4727587432634134,0.6364378424834283,-2.0258488504211263,1.2388605390439429,lpm_pooled_viol100,violation | substantive,104390,-32.53047393054409
sg_korean_viet,-1.9426171086482589,2.0758599660036707,-0.9358131764485427,0.3494844352070696,-6.013736782989405,2.1285025656928873,lpm_pooled_viol100,violation | substantive,104390,-85.66716473683995
sg_asian_small,-16.015285427426512,4.7082228430822575,-3.4015563751315643,0.0006834582637771369,-25.248923033798988,-6.781647821054037,lpm_pooled_viol100,violation | substantive,104390,-99.99998891718937
asian_uncl,-0.2908298620444481,0.706426231362216,-0.4116917650178915,0.6806102849193512,-1.6762536266859511,1.094593902597055,lpm_pooled_viol100,violation | substantive,104390,-25.235713037295472
black_c,-0.3728468553599989,0.7901777144158477,-0.4718518993358757,0.6370849193407049,-1.9225217332744702,1.1768280225544725,lpm_pooled_viol100,violation | substantive,104390,-31.122929369073727
hisp_c,-0.2338034355809578,0.7089455592117174,-0.32979039440055996,0.741593515465778,-1.624168036956244,1.1565611657943284,lpm_pooled_viol100,violation | substantive,104390,-20.84826152396716
mixed_uncertain,-0.378190349700868,0.6224074448543837,-0.6076250418073776,0.5435064361411328,-1.5988387728607387,0.8424580734590026,lpm_pooled_viol100,violation | substantive,104390,-31.48999203417634
