bct2020,boroname,ntaname,panel_lots,scored_lots,n_disc_events,disc_per_1000,n_highrisk,n_hr_never_swept,hr_never_swept_per_1000,ok_a,ok_b,window
2007700,Bronx,Melrose,156.0,156.0,25.0,160.25641025641028,19.0,17.0,108.97435897435898,False,False,2020-01..2026-05
1023200,Manhattan,Harlem (North),117.0,117.0,72.0,615.3846153846155,111.0,108.0,923.0769230769231,False,False,2020-01..2026-05
2043502,Bronx,Woodlawn Cemetery,,,,,,,,,,
2022401,Bronx,Pelham Parkway-Van Nest,19.0,19.0,10.0,526.3157894736842,15.0,13.0,684.2105263157895,False,False,2020-01..2026-05
1020901,Manhattan,Morningside Heights,50.0,50.0,71.0,1420.0,37.0,30.0,600.0,False,False,2020-01..2026-05
1025700,Manhattan,Harlem (South),167.0,167.0,39.0,233.53293413173654,64.0,62.0,371.2574850299401,False,False,2020-01..2026-05
1019701,Manhattan,Morningside Heights,3.0,3.0,15.0,5000.0,3.0,2.0,666.6666666666666,False,False,2020-01..2026-05
1020102,Manhattan,Harlem (South),121.0,121.0,40.0,330.57851239669424,67.0,65.0,537.1900826446281,False,False,2020-01..2026-05
2015500,Bronx,Crotona Park East,71.0,71.0,19.0,267.6056338028169,27.0,26.0,366.19718309859155,False,False,2020-01..2026-05
2038500,Bronx,Belmont,208.0,208.0,107.0,514.4230769230769,75.0,70.0,336.53846153846155,True,True,2020-01..2026-05
2028300,Bronx,Kingsbridge-Marble Hill,22.0,22.0,25.0,1136.3636363636365,16.0,13.0,590.909090909091,False,False,2020-01..2026-05
2028500,Bronx,Kingsbridge-Marble Hill,161.0,161.0,44.0,273.2919254658385,26.0,22.0,136.64596273291926,False,False,2020-01..2026-05
1006600,Manhattan,Murray Hill-Kips Bay,132.0,132.0,87.0,659.090909090909,88.0,80.0,606.0606060606061,False,False,2020-01..2026-05
1005600,Manhattan,Midtown South-Flatiron-Union Square,41.0,41.0,120.0,2926.829268292683,40.0,38.0,926.829268292683,False,False,2020-01..2026-05
1007400,Manhattan,Midtown South-Flatiron-Union Square,70.0,70.0,146.0,2085.714285714286,64.0,56.0,800.0,False,False,2020-01..2026-05
4009100,Queens,Old Astoria-Hallets Point,225.0,225.0,33.0,146.66666666666666,28.0,27.0,120.0,True,True,2020-01..2026-05
4076902,Queens,Forest Hills,83.0,83.0,17.0,204.81927710843374,19.0,17.0,204.81927710843374,False,False,2020-01..2026-05
4029900,Queens,St. Michael's Cemetery,,0.0,10.0,,0.0,0.0,,False,False,2020-01..2026-05
2027401,Bronx,Pelham Bay-Country Club-City Island,1185.0,1185.0,22.0,18.565400843881857,5.0,5.0,4.219409282700422,True,True,2020-01..2026-05
4071306,Queens,Forest Hills,233.0,233.0,20.0,85.83690987124463,39.0,37.0,158.79828326180257,True,True,2020-01..2026-05
4129103,Queens,Oakland Gardens-Hollis Hills,270.0,270.0,14.0,51.85185185185185,5.0,5.0,18.51851851851852,True,True,2020-01..2026-05
1023300,Manhattan,Hamilton Heights-Sugar Hill,222.0,222.0,56.0,252.25225225225222,108.0,104.0,468.4684684684685,True,True,2020-01..2026-05
4053501,Queens,Maspeth,149.0,149.0,19.0,127.51677852348995,9.0,9.0,60.40268456375839,False,False,2020-01..2026-05
4052500,Queens,Maspeth,440.0,440.0,13.0,29.545454545454543,3.0,3.0,6.8181818181818175,True,True,2020-01..2026-05
4059502,Queens,Maspeth,402.0,402.0,26.0,64.67661691542288,22.0,21.0,52.23880597014925,True,True,2020-01..2026-05
2016500,Bronx,Claremont Village-Claremont (East),26.0,26.0,22.0,846.1538461538462,16.0,15.0,576.9230769230769,False,False,2020-01..2026-05
2041100,Bronx,Bedford Park,68.0,68.0,115.0,1691.1764705882354,46.0,35.0,514.7058823529411,False,False,2020-01..2026-05
2041300,Bronx,Bedford Park,166.0,166.0,144.0,867.4698795180723,95.0,79.0,475.9036144578313,False,False,2020-01..2026-05
4157101,Queens,Bellerose,1802.0,1802.0,54.0,29.966703662597112,6.0,6.0,3.329633740288568,True,True,2020-01..2026-05
4157102,Queens,Bellerose,424.0,424.0,19.0,44.81132075471698,0.0,0.0,0.0,True,True,2020-01..2026-05
2045101,Bronx,Wakefield-Woodlawn,188.0,188.0,6.0,31.914893617021274,13.0,12.0,63.82978723404255,False,False,2020-01..2026-05
4001901,Queens,Long Island City-Hunters Point,31.0,31.0,58.0,1870.9677419354837,16.0,12.0,387.09677419354836,False,False,2020-01..2026-05
1012902,Manhattan,Hell's Kitchen,74.0,74.0,69.0,932.4324324324325,53.0,50.0,675.6756756756756,False,False,2020-01..2026-05
1013501,Manhattan,Hell's Kitchen,20.0,20.0,41.0,2050.0,17.0,16.0,800.0,False,False,2020-01..2026-05
1013502,Manhattan,Hell's Kitchen,18.0,18.0,21.0,1166.6666666666667,18.0,18.0,1000.0,False,False,2020-01..2026-05
2014500,Bronx,Claremont Village-Claremont (East),52.0,52.0,31.0,596.1538461538462,41.0,36.0,692.3076923076923,False,False,2020-01..2026-05
2014701,Bronx,Claremont Village-Claremont (East),8.0,8.0,19.0,2375.0,8.0,6.0,750.0,False,False,2020-01..2026-05
4001903,Queens,Long Island City-Hunters Point,30.0,30.0,77.0,2566.666666666667,17.0,14.0,466.6666666666667,False,False,2020-01..2026-05
1011500,Manhattan,Hell's Kitchen,63.0,63.0,80.0,1269.8412698412699,47.0,44.0,698.4126984126983,False,False,2020-01..2026-05
4008800,Queens,Ozone Park,698.0,698.0,98.0,140.40114613180515,15.0,15.0,21.48997134670487,True,True,2020-01..2026-05
4006202,Queens,Howard Beach-Lindenwood,634.0,634.0,167.0,263.4069400630915,20.0,20.0,31.545741324921135,True,True,2020-01..2026-05
1015900,Manhattan,Upper West Side-Lincoln Square,200.0,200.0,113.0,565.0,104.0,92.0,460.0,True,True,2020-01..2026-05
5000300,Staten Island,St. George-New Brighton,68.0,68.0,56.0,823.5294117647059,28.0,25.0,367.64705882352945,False,False,2020-01..2026-05
5000600,Staten Island,Rosebank-Shore Acres-Park Hill,429.0,429.0,70.0,163.17016317016316,25.0,23.0,53.613053613053616,True,True,2020-01..2026-05
5000700,Staten Island,St. George-New Brighton,222.0,222.0,43.0,193.6936936936937,27.0,24.0,108.10810810810811,True,True,2020-01..2026-05
5000900,Staten Island,St. George-New Brighton,342.0,342.0,41.0,119.88304093567251,13.0,12.0,35.08771929824561,True,True,2020-01..2026-05
5001100,Staten Island,St. George-New Brighton,613.0,613.0,78.0,127.24306688417619,60.0,59.0,96.24796084828712,True,True,2020-01..2026-05
5001700,Staten Island,Tompkinsville-Stapleton-Clifton-Fox Hills,371.0,371.0,33.0,88.94878706199461,17.0,17.0,45.82210242587601,True,True,2020-01..2026-05
5002700,Staten Island,Tompkinsville-Stapleton-Clifton-Fox Hills,222.0,222.0,32.0,144.14414414414415,40.0,39.0,175.67567567567568,True,True,2020-01..2026-05
5002900,Staten Island,Tompkinsville-Stapleton-Clifton-Fox Hills,770.0,770.0,54.0,70.12987012987013,19.0,18.0,23.376623376623378,True,True,2020-01..2026-05
5004001,Staten Island,Tompkinsville-Stapleton-Clifton-Fox Hills,461.0,461.0,12.0,26.030368763557483,8.0,8.0,17.35357917570499,True,True,2020-01..2026-05
5004002,Staten Island,Rosebank-Shore Acres-Park Hill,884.0,884.0,3.0,3.3936651583710407,3.0,3.0,3.3936651583710407,True,True,2020-01..2026-05
5004003,Staten Island,Rosebank-Shore Acres-Park Hill,128.0,128.0,14.0,109.375,6.0,6.0,46.875,False,False,2020-01..2026-05
5004004,Staten Island,Rosebank-Shore Acres-Park Hill,592.0,592.0,19.0,32.09459459459459,8.0,8.0,13.513513513513514,True,True,2020-01..2026-05
5005000,Staten Island,Grasmere-Arrochar-South Beach-Dongan Hills,839.0,839.0,26.0,30.98927294398093,10.0,10.0,11.918951132300357,True,True,2020-01..2026-05
5007001,Staten Island,Grasmere-Arrochar-South Beach-Dongan Hills,747.0,747.0,28.0,37.483266398929054,3.0,3.0,4.016064257028112,True,True,2020-01..2026-05
5007400,Staten Island,Grasmere-Arrochar-South Beach-Dongan Hills,976.0,976.0,27.0,27.663934426229506,14.0,14.0,14.344262295081968,True,True,2020-01..2026-05
5008100,Staten Island,St. George-New Brighton,807.0,807.0,52.0,64.4361833952912,29.0,28.0,34.69640644361834,True,True,2020-01..2026-05
5009701,Staten Island,West New Brighton-Silver Lake-Grymes Hill,816.0,816.0,10.0,12.254901960784313,7.0,7.0,8.578431372549021,True,True,2020-01..2026-05
5009702,Staten Island,Snug Harbor,1.0,1.0,6.0,6000.0,0.0,0.0,0.0,False,False,2020-01..2026-05
5010500,Staten Island,West New Brighton-Silver Lake-Grymes Hill,1179.0,1179.0,61.0,51.73876166242578,23.0,23.0,19.508057675996607,True,True,2020-01..2026-05
5011201,Staten Island,New Dorp-Midland Beach,1428.0,1428.0,71.0,49.71988795518207,4.0,4.0,2.8011204481792715,True,True,2020-01..2026-05
5011203,Staten Island,New Dorp-Midland Beach,1915.0,1915.0,94.0,49.08616187989556,10.0,10.0,5.221932114882507,True,True,2020-01..2026-05
5011401,Staten Island,Grasmere-Arrochar-South Beach-Dongan Hills,488.0,488.0,24.0,49.18032786885246,5.0,5.0,10.245901639344261,True,True,2020-01..2026-05
5012100,Staten Island,West New Brighton-Silver Lake-Grymes Hill,1096.0,1096.0,9.0,8.211678832116789,3.0,3.0,2.737226277372263,True,True,2020-01..2026-05
5012200,Staten Island,New Dorp-Midland Beach,1143.0,1143.0,76.0,66.49168853893262,6.0,6.0,5.2493438320209975,True,True,2020-01..2026-05
5012805,Staten Island,Oakwood-Richmondtown,656.0,656.0,5.0,7.621951219512195,1.0,1.0,1.524390243902439,True,True,2020-01..2026-05
5012806,Staten Island,Oakwood-Richmondtown,1143.0,1143.0,38.0,33.24584426946631,7.0,5.0,4.374453193350831,True,True,2020-01..2026-05
5013301,Staten Island,West New Brighton-Silver Lake-Grymes Hill,15.0,15.0,4.0,266.6666666666667,1.0,0.0,0.0,False,False,2020-01..2026-05
5013400,Staten Island,New Dorp-Midland Beach,1102.0,1102.0,29.0,26.31578947368421,18.0,17.0,15.426497277676951,True,True,2020-01..2026-05
5015400,Staten Island,Great Kills Park,,,,,,,,,,
5016901,Staten Island,Westerleigh-Castleton Corners,835.0,835.0,25.0,29.940119760479043,6.0,5.0,5.9880239520958085,True,True,2020-01..2026-05
5017007,Staten Island,Arden Heights-Rossville,1651.0,1651.0,2.0,1.2113870381586918,0.0,0.0,0.0,True,True,2020-01..2026-05
5017009,Staten Island,Annadale-Huguenot-Prince's Bay-Woodrow,1224.0,1224.0,20.0,16.339869281045754,0.0,0.0,0.0,True,True,2020-01..2026-05
5017012,Staten Island,Great Kills-Eltingville,1297.0,1297.0,20.0,15.420200462606015,0.0,0.0,0.0,True,True,2020-01..2026-05
5017013,Staten Island,Arden Heights-Rossville,1434.0,1434.0,5.0,3.486750348675035,0.0,0.0,0.0,True,True,2020-01..2026-05
5017014,Staten Island,Arden Heights-Rossville,942.0,942.0,14.0,14.8619957537155,6.0,6.0,6.369426751592357,True,True,2020-01..2026-05
5017015,Staten Island,Arden Heights-Rossville,744.0,744.0,19.0,25.537634408602152,0.0,0.0,0.0,True,True,2020-01..2026-05
5017300,Staten Island,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,406.0,406.0,18.0,44.33497536945813,2.0,1.0,2.4630541871921183,True,True,2020-01..2026-05
5017701,Staten Island,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,1494.0,1494.0,116.0,77.64390896921017,1.0,1.0,0.6693440428380187,True,True,2020-01..2026-05
5018703,Staten Island,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,861.0,861.0,33.0,38.32752613240418,4.0,3.0,3.484320557491289,True,True,2020-01..2026-05
5018901,Staten Island,Westerleigh-Castleton Corners,1672.0,1672.0,37.0,22.129186602870814,7.0,7.0,4.186602870813397,True,True,2020-01..2026-05
5018902,Staten Island,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,1221.0,1221.0,30.0,24.570024570024568,4.0,4.0,3.276003276003276,True,True,2020-01..2026-05
5019700,Staten Island,Westerleigh-Castleton Corners,626.0,626.0,10.0,15.974440894568689,1.0,1.0,1.5974440894568689,True,True,2020-01..2026-05
5020100,Staten Island,Westerleigh-Castleton Corners,921.0,921.0,18.0,19.543973941368076,5.0,5.0,5.4288816503800215,True,True,2020-01..2026-05
5020702,Staten Island,Port Richmond,539.0,539.0,144.0,267.1614100185529,49.0,45.0,83.48794063079777,True,True,2020-01..2026-05
5020804,Staten Island,Annadale-Huguenot-Prince's Bay-Woodrow,1549.0,1549.0,50.0,32.27888960619755,2.0,2.0,1.2911555842479019,True,True,2020-01..2026-05
5020805,Staten Island,Arden Heights-Rossville,1391.0,1391.0,24.0,17.253774263120057,11.0,11.0,7.907979870596693,True,True,2020-01..2026-05
5020806,Staten Island,Arden Heights-Rossville,629.0,629.0,9.0,14.308426073131956,4.0,4.0,6.359300476947536,True,True,2020-01..2026-05
5022300,Staten Island,Mariner's Harbor-Arlington-Graniteville,696.0,696.0,39.0,56.03448275862069,11.0,10.0,14.367816091954023,True,True,2020-01..2026-05
5022601,Staten Island,Annadale-Huguenot-Prince's Bay-Woodrow,1881.0,1881.0,30.0,15.948963317384369,6.0,6.0,3.189792663476874,True,True,2020-01..2026-05
5022801,Staten Island,Freshkills Park (South),18.0,18.0,8.0,444.4444444444444,0.0,0.0,0.0,False,False,2020-01..2026-05
5023900,Staten Island,Mariner's Harbor-Arlington-Graniteville,758.0,758.0,34.0,44.854881266490764,11.0,10.0,13.192612137203167,True,True,2020-01..2026-05
5024401,Staten Island,Tottenville-Charleston,1576.0,1576.0,70.0,44.41624365482234,3.0,3.0,1.9035532994923858,True,True,2020-01..2026-05
5024402,Staten Island,Tottenville-Charleston,1235.0,1235.0,41.0,33.19838056680162,2.0,2.0,1.6194331983805668,True,True,2020-01..2026-05
5025100,Staten Island,Westerleigh-Castleton Corners,1515.0,1515.0,27.0,17.82178217821782,7.0,7.0,4.62046204620462,True,True,2020-01..2026-05
5027301,Staten Island,New Springville-Willowbrook-Bulls Head-Travis,848.0,848.0,12.0,14.150943396226415,13.0,13.0,15.330188679245284,True,True,2020-01..2026-05
5027302,Staten Island,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,872.0,872.0,32.0,36.69724770642202,1.0,1.0,1.146788990825688,True,True,2020-01..2026-05
5027704,Staten Island,New Springville-Willowbrook-Bulls Head-Travis,1010.0,1010.0,5.0,4.9504950495049505,1.0,1.0,0.9900990099009901,True,True,2020-01..2026-05
5027705,Staten Island,New Springville-Willowbrook-Bulls Head-Travis,1224.0,1224.0,9.0,7.352941176470588,1.0,1.0,0.8169934640522876,True,True,2020-01..2026-05
5030302,Staten Island,Mariner's Harbor-Arlington-Graniteville,1190.0,1190.0,23.0,19.327731092436977,7.0,7.0,5.88235294117647,True,True,2020-01..2026-05
5031902,Staten Island,Mariner's Harbor-Arlington-Graniteville,813.0,813.0,63.0,77.49077490774908,15.0,15.0,18.45018450184502,True,True,2020-01..2026-05
3000301,Brooklyn,Brooklyn Heights,247.0,247.0,66.0,267.20647773279353,99.0,76.0,307.69230769230774,True,True,2020-01..2026-05
3000501,Brooklyn,Brooklyn Heights,152.0,152.0,56.0,368.4210526315789,65.0,51.0,335.5263157894737,False,False,2020-01..2026-05
3001502,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,20.0,20.0,109.0,5450.0,20.0,5.0,250.0,False,False,2020-01..2026-05
3002000,Brooklyn,Sunset Park (West),144.0,144.0,40.0,277.77777777777777,21.0,21.0,145.83333333333334,False,False,2020-01..2026-05
3003000,Brooklyn,Bay Ridge,271.0,271.0,5.0,18.45018450184502,6.0,6.0,22.14022140221402,True,True,2020-01..2026-05
3003101,Brooklyn,Fort Greene,12.0,12.0,48.0,4000.0,12.0,5.0,416.6666666666667,False,False,2020-01..2026-05
3003102,Brooklyn,Fort Greene,,,,,,,,,,
3003600,Brooklyn,Bay Ridge,266.0,266.0,9.0,33.83458646616541,18.0,16.0,60.150375939849624,True,True,2020-01..2026-05
3003800,Brooklyn,Bay Ridge,247.0,247.0,10.0,40.48582995951417,4.0,4.0,16.194331983805668,True,True,2020-01..2026-05
3004100,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,457.0,457.0,81.0,177.2428884026258,58.0,53.0,115.97374179431073,True,True,2020-01..2026-05
3004400,Brooklyn,Bay Ridge,703.0,703.0,49.0,69.70128022759602,5.0,5.0,7.112375533428165,True,True,2020-01..2026-05
3004500,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,447.0,447.0,65.0,145.41387024608503,86.0,83.0,185.68232662192395,True,True,2020-01..2026-05
3004900,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,246.0,246.0,54.0,219.5121951219512,37.0,33.0,134.14634146341464,True,True,2020-01..2026-05
3005000,Brooklyn,Bay Ridge,363.0,363.0,23.0,63.36088154269973,10.0,9.0,24.793388429752067,True,True,2020-01..2026-05
3005201,Brooklyn,Bay Ridge,137.0,137.0,6.0,43.79562043795621,7.0,7.0,51.09489051094891,False,False,2020-01..2026-05
3005202,Brooklyn,Bay Ridge,124.0,124.0,23.0,185.48387096774195,20.0,18.0,145.16129032258067,False,False,2020-01..2026-05
3005301,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,353.0,353.0,96.0,271.9546742209632,51.0,50.0,141.643059490085,True,True,2020-01..2026-05
3005303,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,1.0,1.0,1.0,1000.0,1.0,1.0,1000.0,False,False,2020-01..2026-05
3005400,Brooklyn,Bay Ridge,266.0,266.0,24.0,90.22556390977444,36.0,34.0,127.81954887218045,True,True,2020-01..2026-05
3005601,Brooklyn,Bay Ridge,218.0,218.0,13.0,59.633027522935784,25.0,25.0,114.67889908256882,True,True,2020-01..2026-05
3005800,Brooklyn,Bay Ridge,415.0,415.0,19.0,45.78313253012048,49.0,49.0,118.0722891566265,True,True,2020-01..2026-05
3006000,Brooklyn,Bay Ridge,432.0,432.0,22.0,50.925925925925924,35.0,35.0,81.01851851851852,True,True,2020-01..2026-05
3006200,Brooklyn,Bay Ridge,311.0,311.0,13.0,41.80064308681672,40.0,38.0,122.18649517684888,True,True,2020-01..2026-05
3006400,Brooklyn,Bay Ridge,455.0,455.0,51.0,112.08791208791209,47.0,44.0,96.7032967032967,True,True,2020-01..2026-05
3006500,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,769.0,769.0,108.0,140.44213263979194,91.0,86.0,111.83355006501951,True,True,2020-01..2026-05
3006600,Brooklyn,Bay Ridge,300.0,300.0,14.0,46.66666666666667,49.0,49.0,163.33333333333334,True,True,2020-01..2026-05
3006700,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,490.0,490.0,56.0,114.28571428571428,56.0,55.0,112.24489795918367,True,True,2020-01..2026-05
3006800,Brooklyn,Bay Ridge,449.0,449.0,23.0,51.224944320712694,64.0,64.0,142.53897550111358,True,True,2020-01..2026-05
3006902,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,238.0,238.0,40.0,168.0672268907563,49.0,48.0,201.68067226890756,True,True,2020-01..2026-05
3007100,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,239.0,239.0,44.0,184.10041841004184,29.0,27.0,112.97071129707113,True,True,2020-01..2026-05
3007200,Brooklyn,Sunset Park (West),120.0,120.0,3.0,25.0,29.0,29.0,241.66666666666666,False,False,2020-01..2026-05
3007400,Brooklyn,Sunset Park (West),408.0,408.0,66.0,161.76470588235296,76.0,75.0,183.82352941176472,True,True,2020-01..2026-05
3007600,Brooklyn,Sunset Park (West),419.0,419.0,37.0,88.3054892601432,62.0,60.0,143.1980906921241,True,True,2020-01..2026-05
3007800,Brooklyn,Sunset Park (West),401.0,401.0,58.0,144.63840399002495,79.0,74.0,184.53865336658353,True,True,2020-01..2026-05
3008000,Brooklyn,Sunset Park (West),385.0,385.0,23.0,59.74025974025974,50.0,49.0,127.27272727272727,True,True,2020-01..2026-05
3008200,Brooklyn,Sunset Park (West),330.0,330.0,75.0,227.27272727272725,51.0,49.0,148.4848484848485,True,True,2020-01..2026-05
3008400,Brooklyn,Sunset Park (West),301.0,301.0,42.0,139.53488372093022,58.0,56.0,186.04651162790697,True,True,2020-01..2026-05
3008500,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,3.0,3.0,28.0,9333.333333333334,3.0,0.0,0.0,False,False,2020-01..2026-05
3008800,Brooklyn,Sunset Park (Central),217.0,217.0,28.0,129.03225806451613,45.0,44.0,202.76497695852535,True,True,2020-01..2026-05
3009001,Brooklyn,Sunset Park (Central),93.0,93.0,27.0,290.32258064516134,23.0,23.0,247.31182795698925,False,False,2020-01..2026-05
3009002,Brooklyn,Sunset Park (East)-Borough Park (West),101.0,101.0,13.0,128.7128712871287,16.0,15.0,148.5148514851485,False,False,2020-01..2026-05
3009202,Brooklyn,Sunset Park (East)-Borough Park (West),138.0,138.0,13.0,94.20289855072464,41.0,39.0,282.6086956521739,False,False,2020-01..2026-05
3009401,Brooklyn,Sunset Park (Central),244.0,244.0,24.0,98.36065573770492,22.0,22.0,90.16393442622952,True,True,2020-01..2026-05
3009402,Brooklyn,Sunset Park (East)-Borough Park (West),184.0,184.0,13.0,70.65217391304347,24.0,24.0,130.43478260869566,False,False,2020-01..2026-05
3009600,Brooklyn,Sunset Park (Central),501.0,501.0,48.0,95.80838323353294,78.0,75.0,149.7005988023952,True,True,2020-01..2026-05
3009800,Brooklyn,Sunset Park (Central),461.0,461.0,62.0,134.49023861171366,94.0,90.0,195.22776572668113,True,True,2020-01..2026-05
3010401,Brooklyn,Sunset Park (Central),224.0,224.0,82.0,366.07142857142856,76.0,68.0,303.57142857142856,True,True,2020-01..2026-05
3010402,Brooklyn,Sunset Park (East)-Borough Park (West),223.0,223.0,59.0,264.5739910313901,69.0,67.0,300.4484304932735,True,True,2020-01..2026-05
3010601,Brooklyn,Sunset Park (Central),264.0,264.0,69.0,261.3636363636364,69.0,61.0,231.06060606060606,True,True,2020-01..2026-05
3010602,Brooklyn,Sunset Park (East)-Borough Park (West),235.0,235.0,56.0,238.29787234042556,36.0,34.0,144.68085106382978,True,True,2020-01..2026-05
3010801,Brooklyn,Sunset Park (Central),248.0,248.0,78.0,314.51612903225805,40.0,37.0,149.19354838709677,True,True,2020-01..2026-05
