term,estimate,std_error,t_value,pr(>|t|),25pct,975pct,model,sample,n
p_asian,-0.36468161889388917,0.9141643603661431,-0.39892347011627766,0.689993659087486,-2.1575334388170933,1.4281702010293151,caps_share,with subject,84652
owner_occ_star,-1.0510388823454686,0.7328308766915925,-1.4342175197235747,0.15167194620556224,-2.488260926799499,0.3861831621085614,caps_share,with subject,84652
era_pre1940,-1.7021378114202272,1.1151731697401317,-1.5263439415574136,0.12708782727082957,-3.889206497949795,0.48493087510934063,caps_share,with subject,84652
era_4079,-1.4924508939551904,1.1442148431791115,-1.3043449863039114,0.19227126538334627,-3.7364758777723015,0.7515740898619205,caps_share,with subject,84652
era_8099,-3.2408168770694292,1.7744151249877285,-1.8264141414438417,0.06794206909910283,-6.720785604858535,0.2391518507196766,caps_share,with subject,84652
era_unknown,-3.4680640770672464,9.11386308664541,-0.38052624272456087,0.7035966309188146,-21.34209934888497,14.405971194750478,caps_share,with subject,84652
com_class,-2.484604323784196,2.6388229155967857,-0.9415578093925593,0.34653673051324585,-7.659842685502733,2.690634037934341,caps_share,with subject,84652
log_bldgarea,-1.025881815537648,4.567490512001048,-0.2246051333532387,0.8223102098705746,-9.983607616227621,7.931843985152325,caps_share,with subject,84652
mzone,8.250330594522753,3.2152111065381526,2.5660307585233366,0.01036172997331919,1.9446843303373313,14.555976858708174,caps_share,with subject,84652
multi_bldg,-0.09740450847446631,0.5976898523189057,-0.16296831558467684,0.8705604165155862,-1.2695890585814011,1.0747800416324684,caps_share,with subject,84652
log2_area_per_unit,-0.2674837296992834,3.156879486722446,-0.08473042155213595,0.9324844842177884,-6.458730488413094,5.923763029014527,caps_share,with subject,84652
value_rank,3.597481403927363,1.6733079123941674,2.149921946391857,0.031685122090582496,0.3158033314785347,6.879159476376191,caps_share,with subject,84652
any_prior_viol,3.841031814193409,0.6014759122953571,6.386011036643568,2.1268742322888556e-10,2.6614220735918455,5.020641554794973,caps_share,with subject,84652
