term,estimate,std_error,t_value,pr(>|t|),25pct,975pct,model,n
geo_nyc_other,0.07060933040526471,0.014819890590971743,4.7644974145949375,1.893249448103873e-06,0.041562878592136074,0.09965578221839334,ctx_com_class,459970
geo_outside_nyc,0.11640147206354796,0.028271051952172162,4.117337842980563,3.832740231457521e-05,0.060991228432229726,0.1718117156948662,ctx_com_class,459970
geo_unknown,-0.49044720841293304,0.018077995881486036,-27.129512122259516,0.0,-0.5258794292533091,-0.455014987572557,ctx_com_class,459970
multi_prop_owner,0.19410436859107766,0.01975010299028406,9.828018045605436,0.0,0.15539487803916407,0.23281385914299124,ctx_com_class,459970
p_asian:com_class,-0.19892180737291174,0.0788669035139136,-2.522246956707489,0.011660781197804004,-0.35349809783237784,-0.044345516913445626,ctx_com_class,459970
p_black,0.022252341521791896,0.06645905641400357,0.3348278281769753,0.7377549671245707,-0.10800501549617081,0.1525096985397546,strata_1unit,224269
p_hispanic,0.05137450101798669,0.05433731230831918,0.9454737239574715,0.34441707937962995,-0.055124674123023916,0.1578736761589973,strata_1unit,224269
p_asian,0.34531689669592047,0.05076278803361799,6.802559711007836,1.0277556583559999e-11,0.24582366039518835,0.4448101329966526,strata_1unit,224269
owner_occ_star,0.005980802012645082,0.03740790827939098,0.15988068533465868,0.8729750636575522,-0.06733735095193895,0.07929895497722912,strata_1unit,224269
era_pre1940,0.18839452615060678,0.07741806399392497,2.433469870357262,0.014954879999870219,0.03665790896969667,0.3401311433315169,strata_1unit,224269
era_4079,0.013762673266280457,0.06625325630810754,0.20772825417482602,0.8354411552231567,-0.11609132295611148,0.14361666948867238,strata_1unit,224269
era_8099,-0.345584179660121,0.1119529713278139,-3.086869205536335,0.0020227657774716246,-0.5650079714248816,-0.1261603878953604,strata_1unit,224269
era_unknown,1.1475613722649978,0.22937662091247088,5.002957004510509,5.64575363126707e-07,0.6979914563810578,1.5971312881489377,strata_1unit,224269
com_class,-0.21223428143542955,0.19109707092409592,-1.1106098089788585,0.2667363387736519,-0.5867776579977539,0.1623090951268949,strata_1unit,224269
log_bldgarea,0.9260190436778429,0.23965596991843804,3.8639514967767936,0.00011156738434547897,0.4563019739576897,1.3957361133979962,strata_1unit,224269
mzone,0.02961746314641546,0.1561081379389477,0.189724017834346,0.8495253991186962,-0.27634886490753297,0.33558379120036386,strata_1unit,224269
multi_bldg,-0.045937954599136556,0.024123941182334362,-1.9042474963741125,0.05687795858935507,-0.09322001048167453,0.0013441012834014138,strata_1unit,224269
log2_area_per_unit,-0.1174540308632525,0.16944125735169174,-0.6931843678394412,0.4881938569999089,-0.44955279276775106,0.21464473104124604,strata_1unit,224269
value_rank,-0.45329917889312726,0.12698093605431388,-3.5698207382818192,0.0003572255971500127,-0.7021772402827662,-0.20442111750348838,strata_1unit,224269
